N/R/U,Applicant,BLA Number,Proprietary Name,Proper Name,BLA Type,Strength,Dosage Form,Route of Administration,Product Presentation,Status,Licensure,Approval Date,Ref. Product Proper Name,Ref. Product Proprietary Name,Supplement Number,Submission Type,License Number,Product Number,Center,Date of First Licensure,Exclusivity Expiration Date,First Interchangeable Exclusivity Exp. Date,Ref. Product Exclusivity Exp. Date,Orphan Exclusivity Exp. Date
,Baxalta US Inc.,103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),2500MG,For Injection,Intravenous,Single-Use Bottle,Disc,Licensed,2/18/1986,,,0,Original,2020,003,CBER,9/11/1981,,,,
,Baxalta US Inc.,103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),500MG,For Injection,Intravenous,Single-Use Bottle,Disc,Licensed,2/18/1986,,,0,Original,2020,004,CBER,9/11/1981,,,,
,Baxalta US Inc.,103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),5000MG,For Injection,Intravenous,Single-Use Bottle,Disc,Licensed,2/18/1986,,,0,Original,2020,005,CBER,9/11/1981,,,,
,Baxalta US Inc.,103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),10G,For Injection,Intravenous,Single-Use Bottle,Rx,Licensed,7/27/2000,,,1064,Supplement,2020,006,CBER,9/11/1981,,,,
,Baxalta US Inc.,103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),2.5G,For Injection,Intravenous,Bottle,Disc,Licensed,7/27/2000,,,1064,Supplement,2020,007,CBER,9/11/1981,,,,
,Baxalta US Inc.,103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),5.0G,For Injection,Intravenous,Single-Use Bottle,Rx,Licensed,7/27/2000,,,1064,Supplement,2020,008,CBER,9/11/1981,,,,
,Wellcome Foundation Limited Wellcome Research Laboratories,103141,Digibind,Digoxin Immune Fab (Ovine),351(a),38MG,For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,4/22/1986,,,0,Original,0129,001,CBER,4/22/1986,,,,
,"Hoffmann-La Roche, Inc. c/o Genentech, Inc.",103145,Roferon-A,interferon alfa-2a,351(a),3MIU/0.5ML,For Injection,Subcutaneous,Pre-Filled Syringe,Disc,Voluntarily Revoked,6/4/1986,-,,,,0136,001,CDER,,,,,
,"Hemispherx Biopharma, Inc.",103158,Alferon N Injection,interferon alfa-n3 (human leukocyte derived),351(a),5MILLION IU/1ML,Injection,Intravenous,Vial,Disc,Licensed,10/10/1989,-,,,Original,1703,001,CDER,,,,,
,Sanofi Pasteur Limited,103171,Tenivac,Tetanus and Diphtheria Toxoids Adsorbed,351(a),"5LF,2LF/.5ML",Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,11/3/2003,,,0,Original,1726,001,CBER,7/27/1970,,,,
,Sanofi Pasteur Limited,103171,Tenivac,Tetanus and Diphtheria Toxoids Adsorbed,351(a),"5LF,2LF/.5ML",Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,11/3/2003,,,0,Original,1726,002,CBER,7/27/1970,,,,
,"Genentech, Inc.",103172,Activase,alteplase,351(a),50MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,11/13/1987,-,,,Original,1048,001,CDER,,,,,
,"Genentech, Inc.",103172,Activase,alteplase,351(a),100MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,11/13/1987,-,,,Original,1048,002,CDER,,,,,
,"Genentech, Inc.",103172,Cathflo Activase,alteplase,351(a),2MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,9/4/2001,-,,5003,Supplement,1048,003,CDER,,,,,
,Grifols Therapeutics LLC,103174,"Prolastin, Prolastin-C",Alpha-1-Proteinase Inhibitor (Human),351(a),1000MG,Solution,Intravenous,Single-Dose Vial,Rx,Licensed,12/2/1987,,,0,Original,1871,001,CBER,12/2/1987,,,,
,Grifols Therapeutics LLC,103174,"Prolastin, Prolastin-C",Alpha-1-Proteinase Inhibitor (Human),351(a),500MG,Solution,Intravenous,Single-Dose Vial,Disc,Licensed,12/2/1987,,,0,Original,1871,002,CBER,12/2/1987,,,,
,Grifols Therapeutics LLC,103174,"Prolastin, Prolastin-C",Alpha-1-Proteinase Inhibitor (Human),351(a),1000MG/20ML,Solution,Intravenous,Single-Dose Vial,Rx,Licensed,9/8/2017,,,6160,Supplement,1871,003,CBER,12/2/1987,,,,
,CSL Behring AG,103189,Cytogam,Cytomegalovirus Immune Globulin Intravenous (Human),351(a),5%,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/17/1990,,,0,Original,1766,001,CBER,4/17/1990,,,,
,Grifols Therapeutics LLC,103196,Thrombate Iii,Antithrombin III (Human),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/30/1991,,,0,Original,1871,001,CBER,12/13/1989,,,,
,"Amgen, Inc.",103234,Epogen/Procrit,epoetin alfa,351(a),"10,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,6/1/1989,-,,,Original,1080,001,CDER,,,,,12/31/1997
,"Amgen, Inc.",103234,Epogen/Procrit,epoetin alfa,351(a),"20,000UNITS/2ML (10,000UNITS/ML)",Injection,"Intravenous, Subcutaneous",Multi-Dose Vial,Rx,Licensed,,-,,,Supplement,1080,002,CDER,,,,,12/31/1997
,"Amgen, Inc.",103234,Epogen/Procrit,epoetin alfa,351(a),"20,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Multi-Dose Vial,Rx,Licensed,,-,,,Supplement,1080,003,CDER,,,,,12/31/1997
,"Amgen, Inc.",103234,Epogen/Procrit,epoetin alfa,351(a),"2,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,6/1/1989,-,,,Original,1080,004,CDER,,,,,12/31/1997
,"Amgen, Inc.",103234,Epogen/Procrit,epoetin alfa,351(a),"3,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,6/1/1989,-,,,Original,1080,005,CDER,,,,,12/31/1997
,"Amgen, Inc.",103234,Procrit,epoetin alfa,351(a),"40,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,,-,,,Supplement,1080,006,CDER,,,,,12/31/1997
,"Amgen, Inc.",103234,Epogen/Procrit,epoetin alfa,351(a),"4,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,6/1/1989,-,,,Original,1080,007,CDER,,,,,12/31/1997
,Merck Sharp & Dohme Corp.,103237,Pedvaxhib,Haemophilus b Conjugate Vaccine (Meningococcal Protein Conjugate),351(a),7.5UG/.5ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,12/20/1989,,,0,Original,0002,001,CBER,12/20/1989,,,,
,GlaxoSmithKline Biologicals,103239,Engerix-B,Hepatitis B Vaccine (Recombinant),351(a),20UG/ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,8/28/1989,,,0,Original,1617,001,CBER,7/23/1986,,,,
,GlaxoSmithKline Biologicals,103239,Engerix-B,Hepatitis B Vaccine (Recombinant),351(a),20UG/ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,8/28/1989,,,0,Original,1617,002,CBER,7/23/1986,,,,
,GlaxoSmithKline Biologicals,103239,Engerix-B,Hepatitis B Vaccine (Recombinant),351(a),10UG/.5ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,8/28/1989,,,0,Original,1617,003,CBER,7/23/1986,,,,
,GlaxoSmithKline Biologicals,103239,Engerix-B,Hepatitis B Vaccine (Recombinant),351(a),10UG/.5ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,8/28/1989,,,0,Original,1617,004,CBER,7/23/1986,,,,
,Grifols Biologicals LLC,103249,"Alphanine, Alphanine Hp, Alphanine Sd",Coagulation Factor IX (Human),351(a),500IU,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/31/1990,,,0,Original,1694,001,CBER,12/31/1990,,,,
,Grifols Biologicals LLC,103249,"Alphanine, Alphanine Hp, Alphanine Sd",Coagulation Factor IX (Human),351(a),1000IU,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/31/1990,,,0,Original,1694,002,CBER,12/31/1990,,,,
,Grifols Biologicals LLC,103249,"Alphanine, Alphanine Hp, Alphanine Sd",Coagulation Factor IX (Human),351(a),250IU,Injection,Intravenous,Single-Dose Vial,Disc,Licensed,12/31/1990,,,0,Original,1694,003,CBER,12/31/1990,,,,
,Grifols Biologicals LLC,103249,"Alphanine, Alphanine Hp, Alphanine Sd",Coagulation Factor IX (Human),351(a),1500IU,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/31/1990,,,0,Original,1694,004,CBER,12/31/1990,,,,
,"Nielsen Bioscience, Inc",103257,Candin,Candida albicans Skin Test Antigen for Cellular Hypersensitivity,351(a),1U/.1ML,Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,11/27/1995,,,0,Original,1903,001,CBER,11/27/1995,,,,
,"Clinigen, Inc.",103293,Proleukin,aldesleukin,351(a),22MILLION INTERNATIONAL UNITS (1.3MG),For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/5/1992,-,,,Original,2154,001,CDER,,,,,1/9/2005
,"Nielsen Bioscience, Inc",103317,N/A,Positive Skin Test Control-Histamine,351(a),1.8MG/ML,Injection,Percutaneous,Vial,Disc,Licensed,2/14/1992,,,0,Original,1903,001,CBER,10/23/1989,,,,
,"Allergy Laboratories, Inc.",103324,N/A,"Animal Allergens, Standardized Cat Hair",351(a),"10,000BAU/ML",Injection,Percutaneous,Dropper Vial,Rx,Licensed,7/11/1930,,,0,Original,0103,001,CBER,9/24/1992,,,,
,"Allergy Laboratories, Inc.",103324,N/A,"Animal Allergens, Standardized Cat Hair",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,7/11/1930,,,0,Original,0103,002,CBER,9/24/1992,,,,
,Bayer HealthCare LLC,103332,"Helixate Fs, Kogenate, Kogenate Fs",Antihemophilic Factor (Recombinant),351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,8/20/2002,,,5000,Supplement,0008,001,CBER,12/10/1992,,,,
,Bayer HealthCare LLC,103332,"Helixate Fs, Kogenate, Kogenate Fs",Antihemophilic Factor (Recombinant),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,8/20/2002,,,5000,Supplement,0008,002,CBER,12/10/1992,,,,
,Bayer HealthCare LLC,103332,"Helixate Fs, Kogenate, Kogenate Fs",Antihemophilic Factor (Recombinant),351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,8/20/2002,,,5000,Supplement,0008,003,CBER,12/10/1992,,,,
,Bayer HealthCare LLC,103332,"Helixate Fs, Kogenate, Kogenate Fs",Antihemophilic Factor (Recombinant),351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/7/2007,,,5672,Supplement,0008,004,CBER,12/10/1992,,,,
,Bayer HealthCare LLC,103332,"Helixate Fs, Kogenate, Kogenate Fs",Antihemophilic Factor (Recombinant),351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/31/2009,,,5987,Supplement,0008,005,CBER,12/10/1992,,,,
U,Bavarian Nordic A/S,103334,Rabavert,Rabies Vaccine,351(a),2.5IU,For Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,10/20/1997,,,0,Original,2096,001,CBER,6/7/1915,,,,
,"Instituto Grifols, S.A.",103352,Human Albumin Grifols,Albumin (Human),351(a),20%,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,2/17/1995,,,0,Original,1181,001,CBER,8/27/1941,,,,
,"Instituto Grifols, S.A.",103352,Human Albumin Grifols,Albumin (Human),351(a),25%,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/11/2003,,,5024,Supplement,1181,002,CBER,8/27/1941,,,,
,"Amgen, Inc.",103353,Neupogen,filgrastim,351(a),300MCG/ML,Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,2/20/1991,-,,,Original,1080,001,CDER,,,,,3/30/2022
,"Amgen, Inc.",103353,Neupogen,filgrastim,351(a),480MCG/1.6ML,Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,2/20/1991,-,,,Original,1080,002,CDER,,,,,3/30/2022
U,"Amgen, Inc.",103353,Neupogen,filgrastim,351(a),300MCG/0.5ML,Injection,"Intravenous, Subcutaneous",Pre-Filled Syringe,Rx,Licensed,6/28/2000,-,,1043,Supplement,1080,003,CDER,,,,,3/30/2022
U,"Amgen, Inc.",103353,Neupogen,filgrastim,351(a),480MCG/0.8ML,Injection,"Intravenous, Subcutaneous",Pre-Filled Syringe,Rx,Licensed,6/28/2000,-,,1043,Supplement,1080,004,CDER,,,,,3/30/2022
,sanofi-aventis U.S. LLC,103362,Leukine,sargramostim,351(a),250MCG,For Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,3/5/1991,-,,,Original,1752,001,CDER,,,,,3/29/2025
,sanofi-aventis U.S. LLC,103362,Leukine,sargramostim,351(a),500MCG/ML,Injection,"Intravenous, Subcutaneous",Multi-Dose Vial,Disc,Licensed,3/5/1991,-,,,Original,1752,002,CDER,,,,,3/29/2025
,Baxalta US Inc.,103375,"Bioclate (Armour), Recombinate",Antihemophilic Factor (Recombinant),351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/10/1992,,,0,Original,2020,001,CBER,12/10/1992,,,,
,Baxalta US Inc.,103375,"Bioclate (Armour), Recombinate",Antihemophilic Factor (Recombinant),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/10/1992,,,0,Original,2020,002,CBER,12/10/1992,,,,
,Baxalta US Inc.,103375,"Bioclate (Armour), Recombinate",Antihemophilic Factor (Recombinant),351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/10/1992,,,0,Original,2020,003,CBER,12/10/1992,,,,
,Baxalta US Inc.,103375,"Bioclate (Armour), Recombinate",Antihemophilic Factor (Recombinant),351(a),1500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/10/2010,,,5313,Supplement,2020,004,CBER,12/10/1992,,,,
,Baxalta US Inc.,103375,"Bioclate (Armour), Recombinate",Antihemophilic Factor (Recombinant),351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/10/2010,,,5313,Supplement,2020,005,CBER,12/10/1992,,,,
,"Greer Laboratories, Inc.",103397,N/A,"Animal Allergens, Standardized Cat Hair",351(a),"40,000PNU/ML",Injection,Percutaneous,Dropper Vial,Rx,Licensed,9/15/1958,,,0,Original,0308,001,CBER,9/24/1992,,,,
,"Greer Laboratories, Inc.",103397,N/A,"Animal Allergens, Standardized Cat Hair",351(a),"40,000PNU/ML",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,9/15/1958,,,0,Original,0308,002,CBER,9/24/1992,,,,
,"Greer Laboratories, Inc.",103397,N/A,"Animal Allergens, Standardized Cat Hair",351(a),"40,000PNU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,9/15/1958,,,0,Original,0308,003,CBER,9/24/1992,,,,
,Servier Pharmaceuticals LLC.,103411,Oncaspar,pegaspargase,351(a),"3,750IU/5ML(750IU/ML)",Injection,Intravenous,Single-Dose Vial,Rx,Licensed,2/1/1994,-,,,Original,2125,001,CDER,,,,,2/1/2001
,"Centocor Ortho Biotech Products, L.P.",103463,Orthoclone OKT3,muromanab-CD3,351(a),1MG/ML,Injection,Intravenous,Ampule,Disc,Voluntarily Revoked,9/14/1992,-,,,,1824,001,CDER,,,,,
,Bayer HealthCare Pharmaceuticals Inc.,103471,Betaseron,interferon beta-1b,351(a),0.3MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,7/23/1993,-,,,Original,1778,001,CDER,,,,,
,"Allermed Laboratories, Inc.",103473,N/A,"Animal Allergens, Standardized Cat Hair",351(a),"10,000BAU/ML",Injection,Percutaneous,Dropper Vial,Rx,Licensed,3/12/1974,,,0,Original,0467,001,CBER,9/24/1992,,,,
,"Allermed Laboratories, Inc.",103473,N/A,"Animal Allergens, Standardized Cat Hair",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,3/12/1974,,,0,Original,0467,002,CBER,9/24/1992,,,,
,GlaxoSmithKline Biologicals,103475,Havrix,Hepatitis A Vaccine Inactivated,351(a),720EL.U/.5ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,2/22/1995,,,0,Original,1617,001,CBER,2/22/1995,,,,
,GlaxoSmithKline Biologicals,103475,Havrix,Hepatitis A Vaccine Inactivated,351(a),720EL.U/.5ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,2/22/1995,,,0,Original,1617,002,CBER,2/22/1995,,,,
,GlaxoSmithKline Biologicals,103475,Havrix,Hepatitis A Vaccine Inactivated,351(a),1440 EL.U./ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,2/22/1995,,,0,Original,1617,003,CBER,2/22/1995,,,,
,GlaxoSmithKline Biologicals,103475,Havrix,Hepatitis A Vaccine Inactivated,351(a),1440 EL.U./ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,2/22/1995,,,0,Original,1617,004,CBER,2/22/1995,,,,
,"Genentech, Inc.",103532,Pulmozyme,dornase alfa,351(a),2.5MG/2.5ML,Solution,Inhalation,Ampule,Rx,Licensed,12/30/1993,-,,,Original,1048,001,CDER,,,,,12/30/2000
,Merck Sharp & Dohme Corp.,103552,Varivax,Varicella Virus Vaccine Live,351(a),NLT  1350PFU/.5ML,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,3/17/1995,,,0,Original,0002,001,CBER,3/17/1995,,,,
,"Greer Laboratories, Inc.",103569,N/A,Plague Vaccine,351(a),2BIL. CELL/ML,Injection,Intramuscular,Single-Dose Vial,Disc,Licensed,10/5/1994,,,0,Original,0308,001,CBER,5/14/1942,,,,
,"Janssen Biotech, Inc.",103575,Reopro,abciximab,351(a),2MG/ML,Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,12/22/1994,-,,,Original,1864,001,CDER,,,,,
,Merck Sharp & Dohme Corp.,103606,Vaqta,Hepatitis A Vaccine Inactivated,351(a),50U/ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,3/29/1996,,,0,Original,0002,001,CBER,2/22/1995,,,,
,Merck Sharp & Dohme Corp.,103606,Vaqta,Hepatitis A Vaccine Inactivated,351(a),25U/.5ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,3/29/1996,,,0,Original,0002,002,CBER,2/22/1995,,,,
,Merck Sharp & Dohme Corp.,103606,Vaqta,Hepatitis A Vaccine Inactivated,351(a),50U/ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,3/29/1996,,,0,Original,0002,003,CBER,2/22/1995,,,,
,Merck Sharp & Dohme Corp.,103606,Vaqta,Hepatitis A Vaccine Inactivated,351(a),25U/.5ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,3/29/1996,,,0,Original,0002,004,CBER,2/22/1995,,,,
,"Aytu BioScience, Inc.",103608,ProstaScint,capromab pendetide,351(a),0.5MG/1ML,Injection,Intravenous,Single-Dose Vial,Disc,Licensed,10/28/1996,-,,,Original,2035,001,CDER,,,,,
,Biogen Inc.,103628,Avonex,interferon beta-1a,351(a),30MCG,For Injection,Intramuscular,Single-Dose Vial,Disc,Licensed,5/17/1996,-,,,Original,1697,001,CDER,,,,,5/17/2003
,Biogen Inc.,103628,Avonex,interferon beta-1a,351(a),30MCG/0.5ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,5/28/2003,-,,5021,Supplement,1697,002,CDER,,,,,5/17/2003
,Biogen Inc.,103628,Avonex,interferon beta-1a,351(a),30MCG/0.5ML,Injection,Intramuscular,Autoinjector,Rx,Licensed,2/27/2012,-,,5191,Supplement,1697,003,CDER,,,,,5/17/2003
,GlaxoSmithKline Biologicals,103647,Infanrix,Diphtheria & Tetanus Toxoids & Acellular Pertussis Vaccine Adsorbed,351(a),25LF/10LF/25UG/.5ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,1/29/1997,,,0,Original,1617,001,CBER,12/17/1991,,,,
,GlaxoSmithKline Biologicals,103647,Infanrix,Diphtheria & Tetanus Toxoids & Acellular Pertussis Vaccine Adsorbed,351(a),25LF/10LF/25UG/.5ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,1/29/1997,,,0,Original,1617,002,CBER,12/17/1991,,,,
,Saol Therapeuctics Research Limited,103649,"Winrho Sd, Winrho Sdf Liquid, Winrho Sdf Lyophilized",Rho(D) Immune Globulin Intravenous (Human),351(a),600IU,For Injection,"Intravenous, Intramuscular",Vial,Disc,Licensed,4/2/1996,,,0,Original,2098,001,CBER,3/24/1995,,,,
,Saol Therapeuctics Research Limited,103649,"Winrho Sd, Winrho Sdf Liquid, Winrho Sdf Lyophilized",Rho(D) Immune Globulin Intravenous (Human),351(a),1500IU,For Injection,"Intravenous, Intramuscular",Vial,Disc,Licensed,4/2/1996,,,0,Original,2098,002,CBER,3/24/1995,,,,
,Saol Therapeuctics Research Limited,103649,"Winrho Sd, Winrho Sdf Liquid, Winrho Sdf Lyophilized",Rho(D) Immune Globulin Intravenous (Human),351(a),"5,000IU",For Injection,"Intravenous, Intramuscular",Vial,Disc,Licensed,4/2/1996,,,0,Original,2098,003,CBER,3/24/1995,,,,
,Saol Therapeuctics Research Limited,103649,"Winrho Sd, Winrho Sdf Liquid, Winrho Sdf Lyophilized",Rho(D) Immune Globulin Intravenous (Human),351(a),600IU,Injection,"Intravenous, Intramuscular",Vial,Rx,Licensed,3/31/2005,,,5107,Supplement,2098,004,CBER,3/24/1995,,,,
,Saol Therapeuctics Research Limited,103649,"Winrho Sd, Winrho Sdf Liquid, Winrho Sdf Lyophilized",Rho(D) Immune Globulin Intravenous (Human),351(a),1500IU,Injection,"Intravenous, Intramuscular",Vial,Rx,Licensed,3/31/2005,,,5107,Supplement,2098,005,CBER,3/24/1995,,,,
,Saol Therapeuctics Research Limited,103649,"Winrho Sd, Winrho Sdf Liquid, Winrho Sdf Lyophilized",Rho(D) Immune Globulin Intravenous (Human),351(a),2500IU,Injection,"Intravenous, Intramuscular",Vial,Disc,Licensed,3/31/2005,,,5107,Supplement,2098,006,CBER,3/24/1995,,,,
,Saol Therapeuctics Research Limited,103649,"Winrho Sd, Winrho Sdf Liquid, Winrho Sdf Lyophilized",Rho(D) Immune Globulin Intravenous (Human),351(a),5000IU,Injection,"Intravenous, Intramuscular",Vial,Rx,Licensed,3/31/2005,,,5107,Supplement,2098,007,CBER,3/24/1995,,,,
,Saol Therapeuctics Research Limited,103649,"Winrho Sd, Winrho Sdf Liquid, Winrho Sdf Lyophilized",Rho(D) Immune Globulin Intravenous (Human),351(a),15000IU,Injection,"Intravenous, Intramuscular",Vial,Disc,Licensed,3/31/2005,,,5107,Supplement,2098,008,CBER,3/24/1995,,,,
,Saol Therapeuctics Research Limited,103649,"Winrho Sd, Winrho Sdf Liquid, Winrho Sdf Lyophilized",Rho(D) Immune Globulin Intravenous (Human),351(a),3000IU,Injection,"Intravenous, Intramuscular",Vial,Disc,Licensed,12/18/2015,,,5690,Supplement,2098,009,CBER,3/24/1995,,,,
,Vericel Corporation,103661,Carticel Sm Service,Autologous Cultured Chondrocytes,351(a),12MIU/VL,Injection,Implantation,Single-Dose Vial,Disc,Licensed,8/22/1997,,,0,Original,2010,001,CBER,8/22/1997,,,,
,Kadmon Pharmaceuticals LLC,103663,Infergen,interferon alfacon-1,351(a),9MCG/0.3ML (30MCG/ML),Injection,Subcutaneous,Single-Dose Vial,Disc,Voluntarily Revoked,10/6/1997,-,,,,1867,001,CDER,,,,,
,Novo Nordisk Inc.,103665,"Novoseven, Novoseven Rt",Coagulation Factor VIIa (Recombinant),351(a),2.4MG,For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,3/25/1999,,,0,Original,1261,001,CBER,3/25/1999,,,,
,Novo Nordisk Inc.,103665,"Novoseven, Novoseven Rt",Coagulation Factor VIIa (Recombinant),351(a),1.2MG,For Injection,Intravenous,Vial,Disc,Licensed,11/15/2000,,,5000,Supplement,1261,002,CBER,3/25/1999,,,,
,Novo Nordisk Inc.,103665,"Novoseven, Novoseven Rt",Coagulation Factor VIIa (Recombinant),351(a),4.8MG,For Injection,Intravenous,Vial,Disc,Licensed,11/15/2000,,,5000,Supplement,1261,003,CBER,3/25/1999,,,,
,Novo Nordisk Inc.,103665,"Novoseven, Novoseven Rt",Coagulation Factor VIIa (Recombinant),351(a),5.0MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/9/2008,,,5231,Supplement,1261,004,CBER,3/25/1999,,,,
,Novo Nordisk Inc.,103665,"Novoseven, Novoseven Rt",Coagulation Factor VIIa (Recombinant),351(a),1.0MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/9/2008,,,5231,Supplement,1261,005,CBER,3/25/1999,,,,
,Novo Nordisk Inc.,103665,"Novoseven, Novoseven Rt",Coagulation Factor VIIa (Recombinant),351(a),2.0MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/9/2008,,,5231,Supplement,1261,006,CBER,3/25/1999,,,,
,Novo Nordisk Inc.,103665,"Novoseven, Novoseven Rt",Coagulation Factor VIIa (Recombinant),351(a),8.0MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,8/6/2010,,,5605,Supplement,1261,007,CBER,3/25/1999,,,,
,Sanofi Pasteur Limited,103666,Daptacel,Diphtheria & Tetanus Toxoids & Acellular Pertussis Vaccine Adsorbed,351(a),0.5ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,5/14/2002,,,0,Original,1726,001,CBER,12/17/1991,,,,
,Pharmacia & Upjohn Company,103676,Atgam,"Lymphocyte Immune Globulin, Anti-thymocyte Globulin (Equine)",351(a),50MG/ML,Injection,Intravenous,Ampule,Rx,Licensed,12/4/1996,,,0,Original,1216,001,CBER,11/17/1981,,,,
,Wyeth Pharmaceuticals LLC,103677,"Benefix, Benefix Rts",Coagulation Factor IX (Recombinant),351(a),1000IU/ML,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,2/11/1997,,,0,Original,0003,001,CBER,2/11/1997,,,,
